,
Lmao RT @RobynheaRtz: He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple,neutral
,
He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple,neutral
,
What's up #twitpeeps? How's every @apple user liking iOS 5?,neutral
,
"@Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion",neutral
,
"on that @Apple shit hard, change my twitter name to @_iFynest",neutral
,
I want Siri on my iPhone4 ! @apple,neutral
,
"So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data.",neutral
,
"Dear @apple, yesterday you sucked. Today you're awesome! Thanks LP Apple store, crash and burn mich ave store.",neutral
,
@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh,neutral
,
@Apple's Steve Jobs Gets His Day | PCWorld http://t.co/6gT6w2Od,neutral
,
Why didn't @Apple merge the address and search bars in Safari ala Crome in iOS 5? #simplethings,neutral
,
"@reddclay81 Well then!

P.S. Did you respond so fast because of @Apple 's #iOS5 ?",neutral
,
"@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!",neutral
,
How much do @Apple’s factories cost? | asymco http://t.co/GH0tvqMO,neutral
,
@Apple hits @Samsung in court again - http://t.co/l6brF3yB,neutral
,
"@Mvm549 well, if it told you what you did to it or how it happened, it would be concrete evidence that @Apple is logging your life. :l",neutral
,
U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple,neutral
,
"@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?",neutral
,
@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.,neutral
,
Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb,neutral
,
Can someone explain to me how the hell iMessage differs from a text message? @Apple,neutral
,
@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?,neutral
,
"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/8MaDmqPc #PampersHelloApps",neutral
,
@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop,neutral
,
@apple @AppStore @ihelpline when r u going to provide the ability to password protect iPad email???,neutral
,
has the new iOS5 changed the way the iPad charges? I've noticed I can charge from my laptop & iPhone charger now @toptweets @BBCClick @apple,neutral
,
You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease,neutral
,
"@Apple store dude ""i hear an accent where ru from?"" me ""no from ct, but ur not 1st 2 tell me that"" dude ""maybe its... http://t.co/93Ztje8p",neutral
,
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter,neutral
,
@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s,neutral
,
Oops! Apparently @apple is some handle-squatter. Tweetbarassment.,neutral
,
This video brought a small tear to my eye http://t.co/3va2ninp. Watch to @SteveWoz opinion of #SteveJobs and @Apple,neutral
,
this reader button for safari is perfect for fic @apple #ios5 #stevejobsday,neutral
,
"MacBook Pros constrained, new models appear in Apple’s inventory system @apple @macbookpro... http://t.co/blGr9Ue5",neutral
,
A Great iPhone 4S Review @engadget @iphone @apple http://t.co/gX07Qywe,neutral
,
@apple Give Siri back!,neutral
,
Bouquet for Jobs @Apple Store Nagoya http://t.co/pmEcxPug,neutral
,
"New #iOS5 notification center is a big improvement, but @apple missed an easy trick by not making it fully available on lock screen.",neutral
,
@apple http://t.co/LKm2JzIN,neutral
,
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter,neutral
,
"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps",neutral
,
"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21",neutral
,
"@Mommy_gaga  #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps",neutral
,
I have to change my homepage from @apple.  Steve Jobs looks like an owl,neutral
,
@msantram I want @apple to integrate Siri with @Quora.,neutral
,
"As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy.",neutral
,
can't wait for @Spotify and @Apple to integrate with Siri.,neutral
,
@rjpittman Why you won't use your @apple account.,neutral
,
I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri,neutral
,
"strange, i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone",neutral
,
Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple,neutral
,
Dear @Apple iMessage client for desktop please :),neutral
,
"#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple",neutral
,
Why doesn't the Genius have songs for Watch the Throne yet? HUH? @APPLE ?????,neutral
,
"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/eYLm3pav #PampersHelloApps""",neutral
,
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator ---- Posts on Twitter,neutral
,
@Blackberry -vs- @Apple iPhone?,neutral
,
At @Apple HQ,neutral
,
Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc,neutral
,
"#iPhone4S in #Space http://t.co/glOaXhLe via @youtube

#nasa @apple",neutral
,
"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps""",neutral
,
@apple should make Siri avalible for all devices not exclusive to the iPhone 4S,neutral
,
Still a line @apple store Hillsdale mall #94402 http://t.co/wzVxNz8E,neutral
,
@Apple Why do you have a volume control in the fast app switcher!? Buttons. Volume buttons. You have them. Give me a brightness slider! #wtf,neutral
,
Proof that my dad loves my sis more. RT @AnnaCorinne16 woke up to my dad at my door w my new iphone. he surprised me & went to @apple!,neutral
,
At the Genius Bar... Waiting @apple store,neutral
,
"no kidding “@thejabberwockey: Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...”",neutral
,
"So, what is behind that giant silver door at the @apple store? #MacLife",neutral
,
@robcollingridge @Apple @Google and with a URL that works http://t.co/vGSf529q,neutral
,
"@robcollingridge @Apple @Google Been looking at Samsung ChatON tonight, very promising. Integrated with key apps http://t.co/DZsGPhqt",neutral
,
"@thejcurt unlocking it at @apple store. RIP, Mr. Jobs.",neutral
,
"Siri is cool but more importantly handy and FUNNY. @Apple please configure it for Canada. What's with the racism, EH?",neutral
,
"RT @Apple Yea, our stores are open 7 days a week RT @Wasalu_Flora Me too? RT @DJ_BMONEY iPad ..+ iPhone 4s..= My Christmas gifts to my self.",neutral
,
#IOS5  needed to include a landscape mode for reminders @Apple,neutral
,
"De la nada mi #iPhone4 se fue a negro y empezó a vibrar, hubo que resetearlo, que onda con #iOS5 WTFH @Apple",neutral
,
http://t.co/CvEKdOIQ line at @Apple northpark #dallas mall. #4GSiPhone,neutral
,
@davidcohen Sounds like 2nd day strategy isn't working. We got ours yesterday - in and out in no time. @Apple staff awesome/efficient!,neutral
,
In honor of Steve Jobs. @apple #RIPSteve http://t.co/NyjhkNoU,neutral
,
when is @apple gonna update the fact that i can't see emoji on twitter for mac?,neutral
,
RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/AlDicTd1,neutral
,
RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/oMXjhZh0,neutral
,
@apple so why is the ios support for 2nd gen ipods discontinued? It is only 3 years old? Give us an ios update please!,neutral
,
#SaturdayCute: Shit That #Siri Says. @Apple designers knew what people were going to ask the new digital assistant... http://t.co/Ecji1iIo,neutral
,
"@thatstevegray done that buddy, just  surprised that there's no option from @apple & if you turn it back on it brings back the pics u delete",neutral
,
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator --- Posts on Twitter,neutral
,
So @apple changed the look of their on/off toggle. I wonder how long it will take for all the hip web apps to follow...,neutral
,
I want everybody on earth to iMessage me.  Is there anyway the world can iMessage me without giving them my phone number??? @Apple,neutral
,
Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB,neutral
,
"Salesperson at #soho @Apple store ""it doesn't matter how many people are lined up out front. They're not gonna get one"" #iphone4s",neutral
,
@apple and I'm looking at the outside & all you see is sticky notes about steve jobs,neutral
,
@samsung and @apple never rest as they battle in court yet again over tablets.(not the pills),neutral
,
Iphone update is great but seriously @apple let me delete stuff I dont want like gamecenter. Steve wont mind...,neutral
,
@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple,neutral
,
What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok,neutral
,
@ireton Perhaps it's time for @Apple to come out with an app called iSuck that lets you know which apps are killing your battery life,neutral
,
"RT @TheMacMob: Sprint, Verizon & AT&T @Apple Stores http://t.co/ZOzR0UUz",neutral
,
@xwordy iCloud was new; I didn't need weather or stocks but they were there pre #ios5 so I'm not hopeful that this will help @apple,neutral
,
"Thinking more, I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users.",neutral
,
@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.,neutral
,
bored - need a new intriguing #app for my #iPad.  Any suggestions?  @apple #yyc @Gadget_Guy,neutral
,
"And @Apple I still have an old MBP from 2006 which I use - which can't run #Lion, I still like to sync it!",neutral
,
"@moLifer26 @apple When we find people standing in the middle of blood-soaked rooms saying, ""Siri told me to?"" #noreallyihearvoices",neutral
,
@notleifgarrett @apple you'll be able to afford that mansion one day.,neutral
,
"@fabi_m not that I know of. I think it is only on iOS, should get @apple to make a desktop app :)",neutral
,
"@notleifgarrett @apple wished their on hold music played ""Pictures of You"".",neutral
,
@RealEstateGuyWI All about yesterday's @Apple upgrade. Helpful but maddening,neutral
,
"after being on hold with @apple for the last 30 mins, i really like their music selection of on-hold music. White Stripes, Ray Lamontagne...",neutral
,
"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/g8Uof7uz #PampersHelloApps""",neutral
,
"@vlingo is a POOR substitute for Siri!! Yo @APPLE, gimmie Siri!!!!",neutral
,
@Apple Scrapple. (:,neutral
,
@tvnewschick @apple Oh no! Why not?! I want it to be love-love-love! It's a lot of dough to spend otherwise...,neutral
,
One of the great #entrepreneurs has died. #Steve #Jobs has passed away. Our hearts go out to his family and everyone at @Apple,neutral
,
@fashionNOGuilt haha! tomorrow should be less hectic too! 'cause everyone and their moms was at the @apple store today! ;],neutral
,
RT @spacecanard Today's the Day. ICS &lt;3 #android #google #samsung,positive
,
"The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime",positive
,
Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE,positive
,
Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb,positive
,
Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU,positive
,
#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google,positive
,
@Tita_Ramos #Google it =),positive
,
RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA,positive
,
"Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android",positive
,
WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market.,positive
,
"hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google",positive
,
I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?,positive
,
"Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8
#google #Android #ice cream sandwich",positive
,
"Exciting day, It's Ice cream Sandwich day ;) #Google #Android",positive
,
Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA,positive
,
@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI,positive
,
http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus,positive
,
#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1,positive
,
#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF,positive
,
#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics,positive
,
RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android,positive
,
"RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology",positive
,
Sorry #Apple #Google and #Samsung just made you look bad. #Android is king,positive
,
#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia,positive
,
"Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google",positive
,
"Video: #Google wallet, see the wow effect http://t.co/mcW78VtG",positive
,
When I'm about to tweet something and I cant remember how to spell I go straight to #Google,positive
,
"Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology",positive
,
#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!,positive
,
"Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel",positive
,
@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook,positive
,
Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn,positive
,
"I agree with @wellis68 that the ""Hangouts"" on #Google+ are friggin' awesome!”",positive
,
#google #galaxynexus #icecream great,positive
,
Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google,positive
,
#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google,positive
,
Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :),positive
,
#google+ (: lovin it,positive
,
"""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+",positive
,
RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus,positive
,
I want the new #google #galaxynexus. Android 4.0 is going to be the fucks,positive
,
#Google #Nexus press conference http://t.co/2WV01o5v #slick,positive
,
S/O to #google for getting me through high school and college....you are appreciated,positive
,
iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space,positive
,
@VentureBeat I like the #google virtual bookcase thank you for sharing,positive
,
"#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone, but I'm keeping my #iPhone for now.",positive
,
"#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is ""A Pleasure"" To Read http://t.co/DJsp2G5B #DhilipSiva",positive
,
Fantastic work from #Samsung and #Google on the #GalaxyNexus superphone and the new #Android #ICS. Very impressive.,positive
,
i love #google,positive
,
#Google is the best invention ever!!,positive
,
"i need a hookup, stop teasing me #google http://t.co/07YR58wL i want the new #nexus",positive
,
"well.....#google's #icecreamsandwich and new accompanying phone are, as usual, neat, but nothing ground-breaking",positive
,
#Android #Google Device Frame Generator Updated For Galaxy Nexus - Your Screenshots Just Got Prettier http://t.co/9bWt2W6z #DhilipSiva,positive
,
"Mmm... #SmarterPhone RT @Android: Introducing Ice Cream Sandwich, the delicious new version of Android: http://t.co/AXl2K1Gs #ICS #google",positive
,
So so excited for all of the new Android features! Awesomeness :) #Android #ICS #Google #GalaxyNexus,positive
,
#IceCreamSandwich went way and beyond what I expected. Can't wait to get it on my Nexus to play with! #Google,positive
,
"Cream on the inside, clean on the outside. Ice Cream phone job. #Google",positive
,
RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ...,positive
,
#Google's like my wife - searches things for me and completes my sentences.,positive
,
"#Android 4.0 Ice Cream: Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/vUWgyx3N #Google",positive
,
http://t.co/Izh7KaiU #google #nexus #prime &lt;3 #android,positive
,
Interesting bookcase..RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/urxJixCe by @MeghanKel,positive
,
#google is my bff rite about now!,positive
,
Good to see #Google finally turning their focus on user experience. http://t.co/AYhOKgo8 #IceCreamSandwich #Android,positive
,
"ICS looks awesome, please let me have it on my phone!  #android #google #motorola",positive
,
Iphone 4s almost had me ... ALMOST !! Ice Cream Sandwich FTW !! http://t.co/p32Ehduq #android #google,positive
,
There you go - according to http://t.co/4Y8aS4zz #Google+ is builtin to the OS/Nexus line? Smart move :),positive
,
I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/UWeYalKb via @AddThis,positive
,
Thanks Android for admitting you're ugly. New font is a good start! #ics #google,positive
,
I'm so ready for Ice Cream Sandwich! #ICS #Nexus #Google #Android #SiriWho? http://t.co/Cjonncvk @GetGlue #Android,positive
,
Mmmm Ice Cream Sandwich #Android #Google,positive
,
"Just seen a taste of #Google's ice cream sandwich, now I want a bite",positive
,
Probably the best #IceCreamSandwich (yet)! #Samsung and #Google's event live blog by @engadget! Why haven't I switched to #Android again?,positive
,
"Instant photo sharing and the people app are what's best in Ice Cream Sandwich, IMO. #google #ics",positive
,
The new android #Nexus phone makes the #iPhone look like a cheap toy at dollar store! #tcot #android #google #RealEstate @Burkepatch,positive
,
Sweet Ice Cream Sandwich RT @Pocketlint Google Android 4.0 Ice Cream Sandwich officially detailed #google #ics http://t.co/iUY0DF5S,positive
,
"""@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung""-I do!",positive
,
"Siri, which #Android device should I replace my #iPhone with? #Apple vs. #Google",positive
,
The new Google Nexus page is live! - http://t.co/zrqoeWxI #nexus #google #android #icecreamsandwich,positive
,
Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact...,positive
,
"RT @SebasCoulombe: Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung",positive
,
"Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/qaMj3MeR #android #ICS #google #samsung",positive
,
So glad #Google adopted a design philosophy for #Android 4.0 a.k.a It shows soooo much! This is the polish I've been waiting for!,positive
,
Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google,positive
,
Wow! RT @dalmaer: WebGL infinite bookcase UI http://t.co/aijYsfHO #google,positive
,
"Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung",positive
,
"Google ICS looks awesome, can't wait til it gets ported over to my evo, face unlock?! ... #android #google",positive
,
@jessecablek I want it too. Now just wondering who will be carrying it in November. Or direct purchase from #google / #samsung,positive
,
#Google's #Nexus really i wanna it now #Awesome,positive
,
"Well the event is now over, time to change my pants #Google #Android #Samsung #Jizz",positive
,
"I'm an iOs user but the #ICS is awesome, great job #google",positive
,
Oh yeah I'm in I want one now #Google really did a great job #ICS,positive
,
RT @ThatTechGuy92: LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung,positive
,
"@BrandonMiniman @Jaime_Rivera I'm an iOs user but the #ICS is awesome, great job #google",positive
,
#google + #motorola + #verizon = perfect combination! &lt;3,positive
,
Loved the introduction of the Google Galaxy Nexus & Ice Cream Sandwich. Really looking forward to my new phone #android #ics #nexus #google,positive
,
"GO, GO, GO Ice Cream Sandwich developers! #Android SDK r14 is LIVE @ http://t.co/OeUrmtLX! #Google",positive
,
#android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wowww..  #google,positive
,
Galaxy Nexus = #Google #Android #Samsung - the dream team! :) http://t.co/R5juJSBr,positive
,
yumyumyum...I want Ice Cream Sandwich... #google #android,positive
,
RT @SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung,positive
,
All this talk about about how good #icecreamsandwich looks is making me hungry #google #omnomnomnom,positive
,
"#Google / #Samsung #Galaxy #Nexus #ICS press release is now done, I'll go back to my regular tweeting intervals now :) I WANT IT!",positive
,
Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung,positive
,
Ready for some Ice Cream Sandwich! #google #android,positive
,
LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung,positive
,
What I think about #AndroidIceCreamSandwich ? Thats the most delicious piece of sandwich ever. Get me it real fast #GOOGLE !,positive
,
Pretty big deal from #Samsung and #Google def can't wait to get my hands on the #GalaxyNexus and #ICS,positive
,
I cannot wait for a new #ICS phone!!! #Google #android,positive
,
RT @eboyee: Dostupan SDK - WOW R.E.S.P.E.C.T. #Google #IceCreamSandwich,positive
,
Dostupan SDK - WOW R.E.S.P.E.C.T. #Google #IceCreamSandwich,positive
,
OMG the #Android 4.0 SDK is available NOW @ http://t.co/OeUrmtLX!! #Google,positive
,
The new #Samsungnexus and 4.0 OS make the #iPhone4s look like an old bag phone. Nice job #Google and #Samsung.,positive
,
Calling all #marketing executives in #houston - sign up for #google #training - http://t.co/vo542MrZ - I can't wait to be there for the week,positive
,
"Android Beam - sharing contacts, articles, files, and games, pretty cool #Google #ICS",positive
,
"Slick beam capabilities included in Android 4.0. Touch 2 devices together and select ""Beam"" and content is transferred #Google #Android #ICS",positive
,
"really digging the #UI of of ""#Quick #Response"" from #Google android great for politely declining calls lol",positive
,
goodbye Bump ... #Google #ICS,positive
,
People App in #ICS looks promising! As usual #Google is good at integrating different apps and make it a total new user experience!,positive
,
"On a positive note, advanced control of your data usage is a really great idea ;) #google #nexus",positive
,
#google #icecreamsandwich totally blowing #Apple iShit away...,positive
,
I love Ice Cream Sandwich :) #Android #Google #Samsung,positive
,
"Great, live contact management, quick contact card, add people directly to.your home screen #Android4.0 #Google",positive
,
#Google has done it again ..... #IceCream Sandwich,positive
,
New contact app builds on a magazine style layout and aggregates contact info from multiple sources. Very slick. #Google #Android #ICS,positive
,
Nexus Prime looks NICE. #google #android,positive
,
New Galaxy Nexus: Video looks awesome! #nexus #samsung #google #android bit.ly/nEJbyE,positive
,
"Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8",positive
,
New Galaxy Nexus: App Improvements -  Inbuilt Panoramic Pictures #nexus #samsung #google #android bit.ly/nEJbyE,positive
,
"With the new #Google #Android 4.0 Ice-Cream Sandwich, you can take Panorama picture right Out-of-the-Box... SWEET!",positive
,
Camera app now has Panorama capabilities! #Google #Android #ICS,positive
,
Sounds tasty. :-P RT @mensacats: #Google Launches #Android Ice Cream Sandwich OS: http://t.co/Fj0BiiR8,positive
,
I want some of these #google toys,positive
,
Good god the camera app in Icecream Sandwich is amazing.. and that camera is FAST!  #samsung #google #android #galaxyNexus,positive
,
Better gallery app to be included with Android 4.0 as well. #Google #Android #ICS,positive
,
Android 4.0 FINALLY includes photo editing tools. #Google #Android #ICS,positive
,
New Galaxy Nexus: OS /Hardware Improvements -  Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE,positive
,
Data Usage feature looks amazing and useful! #Google #GalaxyNexus,positive
,
"Wow, very fast camera on Galaxy Nexus - faster than N9 i think :o #google",positive
,
"RT @Mrgareth: ""Top Three 'playing nice' scores were #Google, #Salesforce and #Xero"" in @itnews_au ""Which #Clouds Play Nice"" report: http ...",positive
,
"The new camera app along with the ""zero delay"" camera on the Galaxy Nexus is very nice! #Google #Android #ICS",positive
,
"Unbelievable Data Usage info on Ice Cream Sandwich

#icecreamsandwich #googland #google #android #ics",positive
,
Data usage in ICS.. Looks like I don't need Watchdog 3G Pro anymore.. hah! #Android #ICS #Google,positive
,
This Data Usage feature looks amazing on ICS. #android #samsung #google #GALAXYNexus,positive
,
Icecream Sandwich looking good so far. #android #google,positive
,
New Galaxy Nexus: OS Improvements -  Data Usage tools inbuilt #nexus #samsung #google #android bit.ly/nEJbyE,positive
,
#Google #Android Icecream Sandwich OS for Nexus Prime Released! [LIVE BLOG] | http://t.co/LF03ZKUz #technology #hk,positive
,
"I love the messages and emails on display at the ice cream sandwich event..""Peanuts are neither peas nor nuts. Discuss"" #samsung #google",positive
,
what i love about #GOOGLE it always shows me that am not the only retarded person on this planet when am searching for stupid things :D,positive
,
RT @SamsungMobileCA: #GALAXYNexus has arrived! #Samsung #Google,positive
,
New calendar app with pinch to zoom capabilities. Far superior to the current one! #Google #Android #ICS,positive
,
New Galaxy Nexus: App Improvements - Gmail  offline search of last 30 days  #nexus #samsung #google #android bit.ly/nEJbyE,positive
,
"#WOW, the new #Android and #AndroidBrwoser are AWSOME, congratulation #Google and #Samsung, MAYBE better than iOS 5",positive
,
I love how it syncs your #Chrome bookmarks with your phone! #icecreamsandwich #google,positive
,
Thank god Gmail app has been redesigned under Android 4.0. Conversations automatically expanded. #Google #Android #ICS,positive
,
Watching the Android announcement from Google and Samsung. IceCream Sandwich looks really interesting. http://t.co/oeZK9iV1 #google #android,positive
,
"As an iPhone user, I think the Samsung Nexus Galaxy looks great. And Ice Cream Sandwich looks fantastic. http://t.co/Z9IDoNi7 #Google",positive
,
WHAT!!!!!! #Google #Chrome syncs with your #Android device's bookmarks!?!?! NICE!,positive
,
The Samsung Galaxy Nexus and Ice Cream Sandwich are sick! #android #icecreamsandwich #google,positive
,
Inline keyboard spell check is nice #ICS with native voice dictation. #Android #Google,positive
,
I can't wait to get the new #Galaxy #Nexus with #IceCreamSandwich... best yet it supports my #Google Wallet http://t.co/bqMuHxkK via @cnet,positive
,
ICS on the Galaxy Nexus has very smooth and responsive screen and widget navigation. #Google #Android #ICS,positive
,
New Galaxy Nexus: OS Improvements -  Built on Ice Cream Sandwich version of Android #nexus #samsung #google #android bit.ly/nEJbyE,positive
,
New Galaxy Nexus: OS Improvements -  Stacks & Scrolling introduced for widgets  for richer content #samsung #google #android bit.ly/nEJbyE,positive
,
Updated live wallpaper. Virtual buttons that disappear when you are in full screen mode. More awesome widgets. #Android #Google,positive
,
There are too many #google services that do not work when you are a #googleapps user. #googleplus above all + profiles + #plusone,negative
,
Starting to doubt #google android policy: no released android sources since 2.3.3! Curious for an opensource project to say the least...,negative
,
Did #Google really just highlight a new font #Roboto as part of their #ICS announcement for #Android...?! Seriously.,negative
,
RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f,negative
,
"is mulling #google+ but hmmm, just aint shore bout nuther social media profile.",negative
,
ATHEN's review of #Google Docs #accessibility shows a lot of work needs to be done. http://t.co/rad9WdSw #a11y HT @chadleaman,negative
,
Gonna dump one of my gmail accounts. not only do I get tons of spam I get tons of false positives. Not cool. #Google,negative
,
The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google,negative
,
Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google,negative
,
RT @LCmediaHouse: 4chan's Chris Poole: #Facebook & #Google Are Doing It Wrong http://t.co/ZIxfa91N | via @RWW #socialmedia,negative
,
Lecture Notes in Financial Economics pdf ebook:  http://t.co/7gJQvEwN #google,negative
,
I hate tron theme #Google #ICS,negative
,
"Now, really #google how hypocritical is this? http://t.co/6nHuYFeh #analytics",negative
